id,feature_name,Title,Author,SCI,Journal_or_Conference_name,Year,No_field,no_field_secondary,Fiber_type,Fiber_type_detail,Matrix_type,Matrix_type_detail,glass_transition_temperature,glass_transition_temperature_run_2,cure_ratio,Fiber_content_weight,Fiber_content_volume,Void_content,diameter,average_area,nominal_area,rib,surface_treatment,Water_absorption_at_saturation,Water_absorption_test_standard,Water_absorption_note,Brand_name,Manufacturer,Important_notes,Notes_of_rebar,Target_parameter,note_of_target_parameter,num_1,note_of_number,Value1_1,COV1_1,note_of_Value1,Value2_1,COV2_1,Value2note_1,Value3_1,COV3_1,Value3note_1,SEM_T_BCBT,SEM_L_BCBT,OTHER_main,OTHER1_1,FTIR_1,note_1,temperature,note_of_temperature,time_field,note_of_time,concrete,pH_of_concrete,strength_of_concrete,crack,cover,note_of_concrete,pH_1,pHafter,ingredient_1,pH_2,RH_1,ingredient_2,note_2,Location,Effektive_Klimaklassifikation,field_average_humidity,field_average_temperature,pH_2_additional,Ingrediant_additional,number_field,type_field,SolutionorMoisture,cycle_pH,cycle_pH_after,created_at,updated_at
1757,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1757.0,4,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1758,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1758.0,5,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,40.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1759,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1759.0,6,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1760,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1760.0,7,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,40.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1761,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1761.0,8,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1762,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1762.0,9,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,40.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1763,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1763.0,10,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1764,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1764.0,11,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,40.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1765,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1765.0,12,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1766,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1766.0,13,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,40.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1767,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1767.0,14,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1768,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1768.0,15,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,40.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1769,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1769.0,16,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1770,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1770.0,17,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1771,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1771.0,18,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1772,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1772.0,19,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1773,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1773.0,20,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1774,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1774.0,21,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1775,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1775.0,22,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1776,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1776.0,23,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1777,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1777.0,24,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,95.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1778,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1778.0,25,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1779,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1779.0,26,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1780,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1780.0,27,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1781,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1781.0,28,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1782,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1782.0,29,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1783,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1783.0,30,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1784,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1784.0,31,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1785,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1785.0,32,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,85.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1786,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1786.0,33,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,75.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1787,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1787.0,34,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,75.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1788,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1788.0,35,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,75.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1789,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1789.0,36,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,47.0,,,,,,75.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1790,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1790.0,37,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,75.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1791,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1791.0,38,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,72.5,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1792,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1792.0,39,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,70.0,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1793,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1793.0,40,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 537, fine aggregate: 593, coarse aggregate: 1054, water: 215; 64MPa",,64.0,,62.0,,,,,,68.75,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1794,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1794.0,41,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 367, fine aggregate: 657, coarse aggregate: 986, water: 220; 44MPa",,44.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1795,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1795.0,42,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 367, fine aggregate: 657, coarse aggregate: 986, water: 220; 44MPa",,44.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1796,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1796.0,43,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2160.0,,"cement: 367, fine aggregate: 657, coarse aggregate: 986, water: 220; 44MPa",,44.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1797,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1797.0,44,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,2880.0,,"cement: 367, fine aggregate: 657, coarse aggregate: 986, water: 220; 44MPa",,44.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1798,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1798.0,45,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,720.0,,"cement: 550, fine aggregate: 704, coarse aggregate: 974, water: 171; 75MPa",,75.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
1799,1,Durability of glass fibre-reinforced polymer (GFRP) bars embedded in concrete under various environments. I: Experiments and analysis,"Daoguang Jia, Qingyong Guo, Jize Mao⁎, Jianfu Lv, Zailin Yang",1,Composite Structures,2020,1799.0,46,Glass,E-glass,Vinyl ester,,,,,,70.0,,9.5,,,helically wounded,Smooth,,,,,,,,Tensile,,,,997.0,4.915,,,,,,,,,,,,,,60.0,,1440.0,,"cement: 550, fine aggregate: 704, coarse aggregate: 974, water: 171; 75MPa",,75.0,,47.0,,0.0,,,,,,,,,,,,,,,,,,2025-10-27 16:47:16,2025-10-27 16:47:16
